Date,lkr_close,lkr_open,lkr_high,lkr_low,gold_close,gold_open
2016-09-23,146.23,146.4,146.55,145.875,1337.64,1336.61
2016-09-26,146.14,146.025,146.59,145.725,1337.75,1336.83
2016-09-27,146.26,146.125,146.65,146.075,1327.28,1337.83
2016-09-28,146.51,146.125,146.75,146.125,1321.43,1326.56
2016-09-29,146.48,146.3,146.925,146.225,1320.33,1322.15
2016-09-30,146.61,146.85,146.965,146.35,1317.57,1320.65
2016-10-03,146.475,146.625,147.05,146.425,1311.01,1318.24
2016-10-04,146.505,146.375,146.8,146.3,1268.45,1312.17
2016-10-05,146.475,146.4,146.865,146.4,1266.58,1268.9
2016-10-06,146.555,146.475,146.91,146.435,1254.11,1267.33
2016-10-07,146.745,146.85,147.05,146.5,1254.97,1255.08
2016-10-10,146.675,146.675,147.025,146.4,1259.31,1256.61
2016-10-11,146.805,146.825,147.15,146.65,1252.7,1259.61
2016-10-12,146.895,147.0,147.15,146.675,1255.01,1252.85
2016-10-13,146.85,146.95,147.025,146.725,1257.85,1256.16
2016-10-14,146.855,146.7,147.05,146.65,1251.72,1258.26
2016-10-17,146.925,146.9,147.0,146.675,1255.51,1251.46
2016-10-18,147.03,146.725,147.15,146.725,1262.49,1254.95
2016-10-19,147.105,147.1,147.35,146.8,1269.01,1262.48
2016-10-20,147.01,147.4,147.525,146.45,1265.48,1269.41
2016-10-21,147.24,147.05,147.45,146.75,1266.81,1265.8
2016-10-24,147.15,147.5,147.85,146.85,1264.23,1265.64
2016-10-25,147.58,147.525,148.15,146.875,1274.1,1264.88
2016-10-26,147.44,147.975,148.0,146.85,1266.69,1273.1
2016-10-27,147.75,147.8,148.05,147.0,1268.41,1266.8
2016-10-28,147.86,147.95,148.1,147.15,1274.68,1268.41
2016-10-31,147.81,147.75,148.1,147.25,1276.66,1277.51
2016-11-01,147.955,147.8,148.255,147.3,1288.36,1276.42
2016-11-02,148.27,148.075,148.6,147.35,1297.64,1288.62
2016-11-03,148.255,148.45,148.675,147.55,1302.13,1297.96
2016-11-04,148.255,148.325,148.6,147.6,1304.29,1304.24
2016-11-07,148.235,148.125,148.41,147.5,1281.35,1292.61
2016-11-08,147.855,147.85,148.05,147.6,1275.38,1281.85
2016-11-09,147.8,147.95,148.05,147.55,1278.0,1275.55
2016-11-10,147.635,147.75,147.925,147.425,1258.81,1278.25
2016-11-11,147.7,147.55,148.075,147.475,1227.54,1259.52
2016-11-14,147.76,147.8,147.81,147.75,1221.03,1227.78
2016-11-15,148.0,147.9,148.26,147.575,1228.45,1221.46
2016-11-16,148.18,148.125,148.45,147.925,1225.05,1227.63
2016-11-17,148.195,148.5,148.8,148.075,1216.08,1224.67
2016-11-18,148.38,148.25,148.84,147.84,1207.87,1216.16
2016-11-21,148.275,148.25,148.875,147.85,1213.94,1207.7
2016-11-22,148.44,148.3,148.89,147.925,1212.38,1213.59
2016-11-23,148.31,148.5,148.875,147.9,1188.48,1212.92
2016-11-24,148.3,148.3,148.6,147.85,1184.0,1187.54
2016-11-25,148.495,148.4,148.72,147.95,1184.27,1184.7
2016-11-28,148.665,148.45,148.9,147.85,1193.82,1185.14
2016-11-29,149.14,148.75,149.25,147.975,1188.31,1194.04
2016-11-30,149.0,148.9,149.175,148.0,1173.32,1187.75
2016-12-01,148.35,148.85,149.0,147.95,1171.61,1173.53
2016-12-02,149.0,148.625,149.025,148.0,1175.78,1172.51
2016-12-05,148.93,148.85,149.08,148.0,1170.54,1180.61
2016-12-06,148.9,148.5,148.9,148.0,1170.0,1170.53
2016-12-07,148.93,148.93,149.13,148.15,1173.93,1169.79
2016-12-08,148.93,148.9,149.155,148.25,1170.57,1175.05
2016-12-09,148.93,148.7,149.155,148.35,1158.9,1170.93
2016-12-12,148.93,148.93,148.93,148.93,1162.24,1159.69
2016-12-13,148.93,148.93,148.93,148.93,1158.61,1162.73
2016-12-14,148.93,148.65,149.18,148.4,1142.92,1158.25
2016-12-15,148.93,148.75,149.25,148.275,1128.6,1141.64
2016-12-16,148.93,149.075,149.475,148.75,1133.6,1128.85
2016-12-19,148.93,149.175,149.55,148.5,1137.84,1134.26
2016-12-20,148.93,149.25,149.7,148.75,1132.38,1138.15
2016-12-21,148.93,149.65,150.0,148.75,1131.51,1132.64
2016-12-22,150.2,150.1,150.275,149.05,1128.28,1131.25
2016-12-23,149.75,149.7,150.2,149.05,1131.77,1132.65
2016-12-27,148.93,149.5,149.7,148.85,1138.81,1133.96
2016-12-28,148.93,149.65,150.0,148.825,1141.5,1138.36
2016-12-29,149.8,149.8,150.1,149.25,1158.12,1142.05
2016-12-30,149.8,149.8,150.15,149.625,1150.91,1158.47
2017-01-03,149.9,149.75,150.15,149.3,1158.82,1150.53
2017-01-04,149.91,149.8,150.27,149.64,1163.53,1158.73
2017-01-05,149.855,149.95,150.25,149.65,1180.46,1164.01
2017-01-06,149.94,149.9,150.2,149.75,1172.3,1179.81
2017-01-09,149.87,150.0,150.25,149.725,1181.0,1172.76
2017-01-10,149.855,149.925,150.15,149.765,1187.7,1181.15
2017-01-11,150.06,149.9,150.2,149.765,1191.5,1188.05
2017-01-12,150.06,150.06,150.06,150.06,1195.8,1190.95
2017-01-13,150.06,149.875,150.4,149.75,1198.39,1194.49
2017-01-16,149.975,149.95,150.275,149.85,1203.18,1197.51
2017-01-17,149.855,149.925,150.3,149.84,1217.15,1203.11
2017-01-18,150.11,149.79,150.2,149.765,1204.29,1217.95
2017-01-19,150.145,150.025,150.375,149.925,1204.53,1203.6
2017-01-20,150.15,150.1,150.475,149.975,1207.68,1204.78
2017-01-23,150.185,150.1,150.4,149.975,1218.22,1209.47
2017-01-24,150.2,150.35,150.45,149.96,1208.86,1218.43
2017-01-25,150.31,150.25,150.725,149.985,1200.67,1209.09
2017-01-26,150.31,150.475,150.575,150.1,1188.95,1201.24
2017-01-27,150.28,150.5,150.625,150.05,1190.91,1189.31
2017-01-30,150.28,150.45,150.575,150.05,1195.51,1192.46
2017-01-31,150.435,150.215,150.585,149.975,1210.61,1195.91
2017-02-01,150.6,150.15,150.775,150.15,1209.65,1211.06
2017-02-02,150.5,150.55,150.7,150.35,1215.78,1209.34
2017-02-03,150.45,150.5,150.65,150.35,1219.27,1215.83
2017-02-06,150.575,150.475,150.8,150.375,1235.45,1219.9
2017-02-07,150.645,150.65,150.9,150.525,1233.75,1235.0
2017-02-08,150.695,150.75,150.9,150.525,1241.51,1233.75
2017-02-09,150.715,150.7,150.89,150.55,1230.91,1241.02
2017-02-10,150.66,150.65,150.66,150.65,1233.81,1228.68
2017-02-13,150.575,150.6,150.875,150.5,1225.33,1232.91
2017-02-14,150.55,150.55,150.85,150.42,1228.09,1225.46
2017-02-15,150.6,150.5,150.85,150.475,1233.67,1227.53
2017-02-16,150.7,150.625,150.875,150.575,1239.1,1233.56
2017-02-17,151.04,150.825,151.365,150.52,1236.12,1239.2
2017-02-20,151.13,151.075,151.54,150.725,1237.82,1235.3
2017-02-21,151.04,151.75,151.875,151.01,1235.78,1237.78
2017-02-22,152.435,150.975,152.51,150.935,1237.49,1236.1
2017-02-23,152.435,152.5,152.635,151.2,1249.63,1237.78
2017-02-24,152.435,152.435,152.435,152.435,1256.68,1249.45
2017-02-27,151.975,151.95,152.5,151.175,1253.04,1258.45
2017-02-28,152.44,152.435,152.68,151.115,1248.89,1252.48
2017-03-01,152.435,151.4,152.435,151.115,1248.87,1248.18
2017-03-02,152.435,151.3,152.435,151.125,1234.46,1249.55
2017-03-03,152.435,151.45,152.435,151.175,1234.3,1234.65
2017-03-06,152.37,151.2,152.445,151.125,1225.47,1234.3
2017-03-07,151.41,151.25,152.37,151.125,1216.84,1225.67
2017-03-08,151.29,151.25,151.6,150.975,1207.51,1215.5
2017-03-09,151.475,151.0,151.7,151.0,1203.29,1208.09
2017-03-10,151.46,151.525,151.625,151.125,1204.45,1200.75
2017-03-13,151.495,151.5,151.79,151.275,1203.95,1206.0
2017-03-14,151.85,151.7,151.85,151.275,1198.94,1202.05
2017-03-15,152.035,151.95,152.11,151.3,1218.47,1199.02
2017-03-16,152.1,152.25,152.525,151.3,1227.3,1219.29
2017-03-17,152.325,152.3,152.45,151.3,1229.42,1226.46
2017-03-20,152.025,152.25,152.45,151.4,1234.51,1230.59
2017-03-21,151.75,151.75,152.05,151.5,1244.59,1234.55
2017-03-22,151.755,152.025,152.08,151.425,1248.43,1245.83
2017-03-23,151.895,152.0,152.175,151.525,1244.46,1247.24
2017-03-24,151.75,152.0,152.225,151.5,1243.73,1244.81
2017-03-27,151.885,152.0,152.2,151.6,1254.47,1246.29
2017-03-28,151.97,152.125,152.175,151.625,1251.9,1253.64
2017-03-29,152.105,152.075,152.275,151.65,1253.7,1250.96
2017-03-30,152.12,152.025,152.255,151.65,1242.34,1253.75
2017-03-31,152.135,152.3,152.365,151.65,1247.31,1242.59
2017-04-03,151.945,152.1,152.225,151.625,1253.55,1250.51
2017-04-04,151.85,151.825,152.005,151.57,1256.27,1253.63
2017-04-05,151.775,151.8,151.925,151.575,1255.52,1256.26
2017-04-06,151.75,151.95,152.0,151.52,1251.49,1255.92
2017-04-07,151.735,152.1,152.175,151.485,1254.75,1252.06
2017-04-10,151.68,151.67,151.68,151.67,1254.14,1254.06
2017-04-11,152.265,151.925,152.565,151.55,1273.57,1255.12
2017-04-12,152.175,152.2,152.69,151.625,1287.06,1274.85
2017-04-13,152.12,152.11,152.12,152.11,1286.99,1286.21
2017-04-17,151.895,152.15,152.5,151.525,1285.16,1290.47
2017-04-18,151.985,152.3,152.45,151.69,1289.63,1284.73
2017-04-19,152.255,152.2,152.475,151.74,1279.96,1289.86
2017-04-20,152.26,152.5,152.85,151.78,1282.18,1280.43
2017-04-21,152.45,152.265,152.825,151.775,1284.94,1282.1
2017-04-24,152.285,152.45,152.75,151.775,1276.01,1275.39
2017-04-25,151.925,152.25,152.775,151.825,1263.92,1276.59
2017-04-26,152.2,152.325,152.6,151.85,1268.23,1264.25
2017-04-27,152.33,152.05,152.5,151.825,1264.65,1268.9
2017-04-28,152.435,151.9,152.535,151.85,1268.16,1264.26
2017-05-01,152.435,152.435,152.435,152.435,1256.15,1268.39
2017-05-02,151.995,152.5,152.565,151.8,1256.95,1256.63
2017-05-03,152.355,152.0,152.715,151.855,1237.56,1256.75
2017-05-04,152.5,152.075,152.765,152.0,1227.89,1238.62
2017-05-05,152.5,152.5,152.815,152.055,1229.41,1228.33
2017-05-08,152.53,152.275,152.93,152.065,1225.51,1221.59
2017-05-09,152.585,152.6,152.86,152.15,1221.11,1226.13
2017-05-10,152.585,152.585,152.585,152.585,1219.34,1222.0
2017-05-11,152.585,152.585,152.585,152.585,1224.98,1219.18
2017-05-12,152.6,152.65,152.8,152.25,1228.01,1225.3
2017-05-15,152.6,152.7,152.75,152.35,1231.06,1228.37
2017-05-16,152.455,152.575,152.88,152.05,1236.78,1231.45
2017-05-17,152.7,152.7,152.825,152.35,1261.91,1237.13
2017-05-18,152.53,152.65,152.85,152.265,1246.88,1261.06
2017-05-19,152.335,152.7,153.0,151.99,1255.14,1247.12
2017-05-22,152.77,152.8,153.0,152.065,1260.65,1257.53
2017-05-23,152.64,152.45,153.025,152.365,1251.44,1260.65
2017-05-24,152.575,152.85,153.015,152.265,1259.86,1251.4
2017-05-25,152.445,152.825,153.03,152.115,1254.99,1258.83
2017-05-26,152.38,152.775,153.065,152.065,1267.36,1255.81
2017-05-29,152.8,152.875,153.015,152.425,1266.88,1267.63
2017-05-30,152.63,152.8,152.975,152.4,1262.35,1267.31
2017-05-31,152.67,152.825,153.0,152.4,1268.58,1263.22
2017-06-01,152.42,152.605,152.975,152.175,1265.11,1269.12
2017-06-02,152.29,152.75,152.99,152.0,1278.29,1265.88
2017-06-05,152.44,152.825,152.925,152.225,1276.57,1280.4
2017-06-06,152.7,152.6,153.175,152.4,1293.83,1279.58
2017-06-07,152.18,152.7,152.9,152.055,1287.49,1294.86
2017-06-08,151.985,152.245,152.285,151.945,1277.27,1287.1
2017-06-09,152.415,152.825,152.925,152.03,1267.65,1281.67
2017-06-12,152.16,152.825,153.0,152.11,1266.19,1267.48
2017-06-13,152.55,152.75,152.95,152.25,1266.31,1265.6
2017-06-14,152.72,152.775,152.995,152.375,1261.26,1266.48
2017-06-15,152.91,152.8,153.17,152.44,1254.89,1260.93
2017-06-16,152.82,152.875,153.18,152.475,1254.55,1254.29
2017-06-19,152.8,152.815,153.36,152.54,1244.36,1254.09
2017-06-20,153.13,153.05,153.495,152.75,1243.68,1244.12
2017-06-21,153.14,153.15,153.57,152.89,1247.68,1243.03
2017-06-22,153.115,153.25,153.61,152.86,1250.58,1245.92
2017-06-23,153.21,153.225,153.49,152.89,1255.86,1250.49
2017-06-26,153.095,153.205,153.39,152.935,1245.31,1257.36
2017-06-27,153.075,153.25,153.53,152.91,1247.63,1244.55
2017-06-28,153.22,153.35,153.45,153.15,1249.49,1247.03
2017-06-29,153.435,153.4,153.6,153.21,1244.72,1249.05
2017-06-30,153.355,153.6,153.655,153.25,1241.38,1245.44
2017-07-03,153.55,153.55,153.625,153.375,1219.22,1241.81
2017-07-04,153.65,153.6,153.725,153.375,1223.98,1221.35
2017-07-05,153.42,153.675,153.8,153.4,1227.35,1223.75
2017-07-06,153.42,153.7,153.75,153.375,1224.6,1227.27
2017-07-07,153.52,153.6,153.725,153.425,1211.97,1225.15
2017-07-10,153.505,153.65,153.78,153.4,1214.39,1213.2
2017-07-11,153.57,153.75,153.8,153.5,1218.18,1214.4
2017-07-12,153.595,153.75,153.785,153.525,1218.29,1217.16
2017-07-13,153.625,153.7,153.8,153.525,1217.57,1219.7
2017-07-14,153.545,153.57,153.78,153.495,1228.47,1216.89
2017-07-17,153.66,153.65,153.8,153.625,1234.1,1229.4
2017-07-18,153.53,153.595,153.825,153.475,1242.4,1234.2
2017-07-19,153.595,153.775,153.875,153.5,1240.26,1242.72
2017-07-20,153.52,153.7,153.8,153.5,1244.0,1241.35
2017-07-21,153.65,153.7,153.8,153.6,1254.29,1244.55
2017-07-24,153.355,153.7,153.775,153.275,1255.08,1255.69
2017-07-25,153.42,153.575,153.65,153.35,1250.1,1255.15
2017-07-26,153.42,153.55,153.65,153.375,1261.31,1250.65
2017-07-27,153.635,153.65,153.77,153.575,1258.65,1260.83
2017-07-28,153.595,153.65,153.825,153.55,1269.18,1259.13
2017-07-31,153.55,153.75,153.775,153.525,1269.4,1270.35
2017-08-01,153.255,153.525,153.65,153.225,1268.66,1269.62
2017-08-02,153.46,153.5,153.575,153.4,1266.65,1269.1
2017-08-03,153.265,153.395,153.59,153.175,1267.92,1266.7
2017-08-04,153.425,153.375,153.5,153.325,1258.82,1268.83
2017-08-07,153.36,153.425,153.435,153.35,1257.18,1259.1
2017-08-08,153.3,153.375,153.45,153.225,1260.28,1257.47
2017-08-09,153.25,153.25,153.325,153.15,1277.37,1260.59
2017-08-10,153.3,153.225,153.3,153.15,1286.56,1277.09
2017-08-11,153.05,153.15,153.225,152.975,1290.96,1286.67
2017-08-14,153.15,153.075,153.175,153.05,1282.04,1290.26
2017-08-15,153.225,153.1,153.35,153.075,1271.5,1281.86
2017-08-16,153.225,153.2,153.275,153.15,1283.15,1271.54
2017-08-17,153.3,153.25,153.45,153.15,1287.53,1284.15
2017-08-18,153.3,153.25,153.425,153.225,1286.6,1288.31
2017-08-21,153.15,153.35,153.4,153.125,1291.98,1282.96
2017-08-22,153.0,153.2,153.325,153.0,1285.05,1291.97
2017-08-23,152.975,153.05,153.05,152.825,1290.75,1285.11
2017-08-24,153.0,152.975,153.025,152.85,1288.18,1290.72
2017-08-25,153.0,153.0,153.025,152.93,1291.08,1286.56
2017-08-28,152.95,152.975,153.025,152.89,1310.84,1292.29
2017-08-29,152.85,152.925,152.975,152.75,1309.86,1315.42
2017-08-30,152.825,152.8,152.925,152.775,1308.41,1309.09
2017-08-31,152.775,152.85,152.875,152.725,1320.64,1309.07
2017-09-01,152.775,152.775,152.775,152.775,1325.67,1321.98
2017-09-04,152.425,152.675,152.8,152.275,1334.38,1335.99
2017-09-05,152.425,152.425,152.425,152.425,1339.68,1334.1
2017-09-06,152.675,152.425,152.75,152.425,1334.29,1339.57
2017-09-07,152.7,152.675,152.775,152.5,1349.2,1334.52
2017-09-08,152.775,152.75,152.83,152.65,1346.54,1349.03
2017-09-11,152.8,152.75,152.875,152.675,1328.15,1334.21
2017-09-12,152.85,152.775,152.925,152.725,1332.0,1327.37
2017-09-13,153.025,152.85,153.04,152.8,1324.14,1334.48
2017-09-14,152.9,152.975,153.2,152.875,1328.97,1323.89
2017-09-15,152.9,152.975,153.025,152.875,1320.91,1329.69
2017-09-18,153.0,152.875,153.15,152.85,1307.22,1320.11
2017-09-19,153.125,153.075,153.275,152.975,1311.15,1306.49
2017-09-20,152.675,153.2,153.25,152.675,1300.93,1311.14
2017-09-21,152.775,152.825,152.925,152.7,1291.98,1301.45
2017-09-22,152.75,152.8,152.875,152.6,1297.19,1291.4
2017-09-25,153.0,152.825,153.075,152.775,1310.78,1297.97
2017-09-26,153.0,153.0,153.05,152.95,1293.11,1311.2
2017-09-27,153.1,153.0,153.2,153.0,1282.82,1294.22
2017-09-28,153.125,153.05,153.225,153.05,1286.0,1282.49
2017-09-29,153.08,153.075,153.2,153.065,1280.59,1287.25
2017-10-02,153.1,153.075,153.175,153.05,1271.14,1280.04
2017-10-03,153.25,153.15,153.3,153.125,1271.65,1270.95
2017-10-04,153.3,153.3,153.42,153.2,1274.24,1271.87
2017-10-05,153.3,153.3,153.3,153.3,1268.37,1274.97
2017-10-06,153.3,153.3,153.35,153.175,1274.88,1268.27
2017-10-09,153.35,153.25,153.35,153.25,1283.55,1276.41
2017-10-10,153.45,153.325,153.45,153.275,1288.05,1284.11
2017-10-11,153.475,153.425,153.55,153.375,1291.75,1288.18
2017-10-12,153.725,153.6,153.75,153.45,1294.41,1292.24
2017-10-13,153.75,153.775,153.8,153.65,1303.5,1293.78
2017-10-16,153.6,153.7,153.75,153.6,1295.79,1303.39
2017-10-17,153.625,153.6,153.675,153.5,1285.7,1295.21
2017-10-18,153.625,153.625,153.625,153.625,1281.58,1285.1
2017-10-19,153.65,153.65,153.725,153.625,1289.86,1281.06
2017-10-20,153.7,153.7,153.7,153.6,1280.68,1289.74
2017-10-23,153.7,153.7,153.775,153.6,1281.5,1278.49
2017-10-24,153.8,153.765,153.925,153.725,1276.78,1282.15
2017-10-25,153.85,153.9,153.925,153.75,1276.98,1276.84
2017-10-26,153.6,153.765,153.9,153.55,1267.56,1277.42
2017-10-27,153.55,153.55,153.675,153.475,1273.25,1267.21
2017-10-30,153.6,153.55,153.7,153.525,1276.22,1272.74
2017-10-31,153.625,153.6,153.65,153.575,1271.31,1276.22
2017-11-01,153.7,153.65,153.75,153.625,1274.71,1270.6
2017-11-02,153.6,153.7,153.7,153.575,1278.61,1275.74
2017-11-03,153.6,153.6,153.6,153.6,1269.96,1277.59
2017-11-06,153.6,153.7,153.7,153.5,1281.38,1270.24
2017-11-07,153.425,153.6,153.6,153.325,1274.69,1281.76
2017-11-08,153.375,153.4,153.425,153.15,1281.55,1275.89
2017-11-09,153.6,153.3,153.625,153.3,1285.83,1281.91
2017-11-10,153.6,153.625,153.7,153.55,1275.9,1285.31
2017-11-13,153.65,153.575,153.675,153.55,1277.67,1275.07
2017-11-14,153.6,153.6,153.65,153.55,1278.37,1278.69
2017-11-15,153.8,153.7,153.85,153.625,1278.21,1280.54
2017-11-16,153.65,153.85,153.9,153.65,1278.86,1278.07
2017-11-17,153.65,153.65,153.8,153.575,1293.76,1279.0
2017-11-20,153.75,153.65,153.825,153.65,1276.78,1293.16
2017-11-21,153.78,153.825,153.9,153.74,1280.52,1276.99
2017-11-22,153.75,153.775,153.85,153.7,1292.09,1280.68
2017-11-23,153.725,153.75,153.75,153.625,1291.17,1292.06
2017-11-24,153.75,153.7,153.825,153.665,1288.59,1291.63
2017-11-27,153.6,153.75,153.8,153.6,1294.5,1289.24
2017-11-28,153.8,153.65,153.8,153.575,1293.95,1294.33
2017-11-29,153.775,153.775,153.85,153.725,1283.84,1294.02
2017-11-30,153.6,153.75,153.8,153.525,1274.87,1283.94
2017-12-01,153.6,153.6,153.6,153.6,1280.78,1274.57
2017-12-04,153.55,153.6,153.7,153.55,1276.13,1274.8
2017-12-05,153.35,153.5,153.575,153.3,1265.96,1276.19
2017-12-06,153.325,153.35,153.375,153.275,1263.31,1265.91
2017-12-07,153.4,153.35,153.475,153.3,1247.2,1263.2
2017-12-08,153.2,153.35,153.375,153.1,1248.02,1247.63
2017-12-11,153.1,153.1,153.15,152.95,1242.1,1248.52
2017-12-12,153.11,153.1,153.16,153.025,1244.56,1241.94
2017-12-13,153.2,153.075,153.25,153.075,1255.49,1244.25
2017-12-14,153.2,153.3,153.425,153.175,1252.88,1255.36
2017-12-15,153.15,153.15,153.325,153.1,1255.77,1252.97
2017-12-18,153.175,153.15,153.24,153.075,1262.3,1254.99
2017-12-19,153.125,153.15,153.225,153.075,1261.75,1262.35
2017-12-20,153.1,153.15,153.175,153.025,1265.54,1261.67
2017-12-21,152.925,153.025,153.025,152.8,1266.62,1265.57
2017-12-22,152.95,152.95,153.1,152.85,1274.12,1266.75
2017-12-26,152.7,152.9,152.925,152.675,1282.95,1275.07
2017-12-27,152.425,152.675,152.8,152.425,1287.15,1283.5
2017-12-28,153.4,152.525,153.5,152.475,1294.96,1288.13
2017-12-29,153.5,153.5,153.7,152.95,1303.33,1295.26
2018-01-02,153.55,153.55,153.75,153.325,1317.63,1303.38
2018-01-03,153.7,153.6,153.825,153.6,1313.15,1317.61
2018-01-04,153.65,153.75,153.8,153.525,1322.67,1313.23
2018-01-05,153.525,153.6,153.65,153.375,1320.5,1322.73
2018-01-08,153.775,153.6,153.825,153.575,1320.44,1320.97
2018-01-09,153.8,153.8,153.925,153.7,1312.79,1320.69
2018-01-10,153.8,153.8,153.875,153.7,1316.99,1312.32
2018-01-11,153.75,153.8,153.85,153.675,1322.41,1316.99
2018-01-12,153.95,153.7,153.95,153.7,1338.15,1322.89
2018-01-15,153.95,153.95,153.95,153.95,1340.15,1336.55
2018-01-16,153.925,153.95,154.0,153.825,1338.43,1340.45
2018-01-17,153.95,153.925,154.0,153.775,1326.98,1338.68
2018-01-18,153.875,153.95,153.95,153.75,1327.05,1327.35
2018-01-19,153.9,153.875,153.95,153.775,1332.28,1327.11
2018-01-22,154.05,153.95,154.125,153.85,1333.94,1334.87
2018-01-23,154.15,154.05,154.25,154.0,1341.29,1333.8
2018-01-24,153.75,154.125,154.15,153.75,1358.52,1341.83
2018-01-25,153.75,153.75,153.875,153.675,1348.06,1357.99
2018-01-26,153.7,153.75,153.825,153.65,1349.64,1347.51
2018-01-29,153.725,153.7,153.89,153.675,1340.4,1350.05
2018-01-30,153.975,153.75,154.05,153.75,1338.67,1340.74
2018-01-31,153.975,153.975,153.975,153.975,1345.13,1338.35
2018-02-01,154.125,153.95,154.235,153.9,1348.69,1345.09
2018-02-02,154.25,154.2,154.25,154.1,1331.97,1348.99
2018-02-05,154.25,154.25,154.25,154.25,1339.57,1332.12
2018-02-06,154.7,154.35,154.7,154.2,1324.25,1340.0
2018-02-07,154.575,154.6,154.7,154.525,1318.47,1324.05
2018-02-08,154.35,154.55,154.675,154.35,1318.75,1318.17
2018-02-09,154.35,154.35,154.375,154.215,1314.84,1318.4
2018-02-12,154.95,154.3,155.025,154.3,1322.71,1315.15
2018-02-13,154.95,154.95,154.95,154.95,1329.57,1322.71
2018-02-14,155.6,154.95,155.95,154.95,1350.61,1329.55
2018-02-15,154.925,155.4,155.65,154.9,1353.58,1350.32
2018-02-16,155.225,155.125,155.225,154.95,1348.76,1353.6
2018-02-19,155.5,155.175,155.5,155.15,1346.74,1347.61
2018-02-20,155.5,155.45,155.525,155.3,1329.2,1346.58
2018-02-21,155.225,155.45,155.55,155.2,1324.62,1329.28
2018-02-22,155.2,155.2,155.275,155.1,1331.56,1324.01
2018-02-23,155.175,155.23,155.315,155.15,1329.32,1331.4
2018-02-26,154.9,155.15,155.325,154.775,1333.34,1327.95
2018-02-27,154.875,154.9,154.975,154.8,1318.37,1333.26
2018-02-28,155.05,154.875,155.1,154.875,1318.23,1317.95
2018-03-01,155.05,155.05,155.05,155.05,1317.1,1319.52
2018-03-02,155.225,155.1,155.285,155.05,1321.95,1317.4
2018-03-05,154.95,155.15,155.25,154.95,1320.42,1323.71
2018-03-06,155.075,155.05,155.175,154.95,1334.58,1319.95
2018-03-07,155.375,155.1,155.375,155.075,1325.62,1337.79
2018-03-08,155.425,155.4,155.65,155.25,1322.05,1325.4
2018-03-09,155.5,155.4,155.55,155.325,1323.45,1322.15
2018-03-12,155.65,155.5,155.715,155.475,1323.0,1323.03
2018-03-13,155.75,155.65,155.85,155.6,1324.97,1323.65
2018-03-14,155.85,155.75,155.9,155.6,1325.5,1326.25
2018-03-15,156.05,155.8,156.075,155.775,1317.35,1323.75
2018-03-16,156.025,156.05,156.2,155.95,1313.77,1316.31
2018-03-19,156.1,156.05,156.275,155.975,1317.14,1313.48
2018-03-20,156.1,156.125,156.185,156.05,1311.2,1317.12
2018-03-21,156.05,156.1,156.135,155.875,1332.97,1311.36
2018-03-22,156.135,156.1,156.175,155.825,1330.22,1332.08
2018-03-23,156.15,156.025,156.175,156.0,1347.4,1331.05
2018-03-26,156.075,156.1,156.175,156.025,1353.52,1347.18
2018-03-27,156.075,156.1,156.15,156.0,1344.65,1353.71
2018-03-28,155.675,156.1,156.125,155.65,1325.04,1345.72
2018-03-29,155.7,155.625,156.075,155.6,1325.43,1324.9
2018-04-02,155.225,155.6,155.7,155.05,1341.31,1326.02
2018-04-03,155.8,155.15,155.85,155.1,1332.78,1340.76
2018-04-04,155.95,155.7,156.175,155.65,1333.38,1332.89
2018-04-05,155.5,155.95,155.95,155.25,1326.62,1333.0
2018-04-06,155.5,155.65,155.65,155.35,1333.45,1326.7
2018-04-09,155.55,155.35,155.665,155.3,1336.28,1334.32
2018-04-10,155.55,155.45,155.625,155.425,1339.48,1336.3
2018-04-11,155.7,155.65,155.85,155.55,1353.34,1339.49
2018-04-12,155.675,155.6,155.825,155.575,1335.15,1352.87
2018-04-13,155.675,155.675,155.675,155.675,1344.4,1334.9
2018-04-16,155.975,155.65,156.05,155.65,1345.68,1343.2
2018-04-17,156.35,156.05,156.475,155.95,1347.29,1345.88
2018-04-18,156.4,156.4,156.575,156.3,1349.39,1347.7
2018-04-19,156.15,156.425,156.425,156.0,1345.71,1349.44
2018-04-20,156.35,156.225,156.45,156.225,1335.66,1345.91
2018-04-23,156.825,156.3,157.0,156.3,1324.84,1334.68
2018-04-24,156.95,156.8,157.375,156.75,1330.35,1324.58
2018-04-25,157.7,157.15,157.85,157.15,1323.2,1330.05
2018-04-26,157.6,157.65,157.8,157.375,1316.93,1322.88
2018-04-27,157.7,157.6,157.8,157.025,1323.61,1316.91
2018-04-30,157.7,157.7,157.7,157.7,1315.93,1323.9
2018-05-01,157.7,157.75,157.9,157.65,1304.21,1315.38
2018-05-02,157.575,157.65,158.0,157.525,1305.72,1304.16
2018-05-03,157.675,157.85,158.0,157.625,1312.75,1304.59
2018-05-04,157.53,157.8,158.0,157.515,1314.34,1312.12
2018-05-07,157.53,157.53,157.53,157.53,1314.78,1317.54
2018-05-08,157.6,157.55,157.825,157.45,1313.25,1313.59
2018-05-09,158.0,157.8,158.05,157.55,1313.17,1314.8
2018-05-10,157.8,157.8,158.05,157.8,1320.67,1312.72
2018-05-11,157.8,157.9,158.05,157.775,1319.28,1321.64
2018-05-14,158.025,157.9,158.1,157.8,1314.11,1318.36
2018-05-15,158.1,157.95,158.275,157.9,1291.41,1312.98
2018-05-16,158.15,158.1,158.7,157.95,1290.38,1290.09
